subdivision,year,month,season,rainfall_mm,rainfall_3m,rainfall_6m,rainfall_12m,historical_monthly_mean,rainfall_anomaly,rainfall_anomaly_pct,rainfall_deficit_mm,rainfall_missing,rainfall_zscore,date,rainfall_lag_1m,rainfall_lag_2m,rainfall_lag_3m,rainfall_prev_3m,rainfall_prev_6m,rainfall_prev_12m,rainfall_trend_3m,month_sin,month_cos
Andaman & Nicobar Islands,1908,AUG,MONSOON,699.9,1874.9,2465.9,3931.2,398.6136363636364,301.2863636363636,75.58355664519071,0.0,0,2.159142962704672,1908-08-01,481.4,693.6,562.0,1737.0,1851.1000000000001,3608.9,-80.60000000000002,0.49999999999999994,-0.8660254037844387
Andaman & Nicobar Islands,1908,SEP,MONSOON,428.8,1610.1,2894.7,4159.6,440.3825688073394,-11.582568807339385,-2.630115183420573,11.582568807339385,0,-0.0760383736042945,1908-09-01,699.9,481.4,693.6,1874.9,2465.9,3931.2,6.2999999999999545,-1.0,-1.8369701987210297e-16
Andaman & Nicobar Islands,1910,JAN,WINTER,26.6,431.6,1731.0,3582.1000000000004,54.38214285714286,-27.78214285714286,-51.08688513824128,27.78214285714286,0,-0.3727054843565917,1910-01-01,428.8,699.9,481.4,1610.1000000000001,2894.7,4159.6,-52.599999999999966,0.8660254037844387,-0.4999999999999998
Andaman & Nicobar Islands,1910,FEB,WINTER,22.7,246.2,1053.8,3519.7,27.685714285714287,-4.985714285714288,-18.008255933952537,4.985714285714288,0,-0.1307724192281137,1910-02-01,26.6,428.8,699.9,1155.3,2892.3,3921.7999999999997,-673.3,-0.8660254037844385,-0.5000000000000004
Andaman & Nicobar Islands,1910,MAR,PRE_MONSOON,206.3,255.6,831.3,3726.0,31.59454545454545,174.70545454545456,552.9608102664442,0.0,0,3.609329066544052,1910-03-01,22.7,26.6,428.8,478.1,2353.0,3295.6,-406.1,-2.4492935982947064e-16,1.0
Andaman & Nicobar Islands,1910,APR,PRE_MONSOON,89.3,318.3,749.9,3786.3,71.91636363636364,17.383636363636356,24.172018000707883,0.0,0,0.2643724648853257,1910-04-01,206.3,22.7,26.6,255.60000000000002,1865.7,3256.2999999999997,179.70000000000002,0.8660254037844386,0.5000000000000001
Andaman & Nicobar Islands,1910,MAY,PRE_MONSOON,224.5,520.1,766.3,3448.8,354.8297297297297,-130.3297297297297,-36.73021700549178,130.3297297297297,0,-0.8716600371297828,1910-05-01,89.3,206.3,22.7,318.3,1473.6,3324.7000000000003,66.6,0.49999999999999994,0.8660254037844387
Andaman & Nicobar Islands,1910,JUN,MONSOON,472.7,786.5,1042.1,3227.9,470.08363636363634,2.616363636363644,0.5565740719253071,0.0,0,0.017851589956804,1910-06-01,224.5,89.3,206.3,520.1,998.2,3464.1,18.19999999999999,-0.4999999999999997,-0.8660254037844388
Andaman & Nicobar Islands,1910,JUL,MONSOON,264.3,961.5,1279.8,3010.8,399.0472727272727,-134.74727272727267,-33.76724562138912,134.74727272727267,0,-0.9006258932003792,1910-07-01,472.7,224.5,89.3,786.5,1042.1000000000001,3936.7999999999997,383.4,1.2246467991473532e-16,-1.0
Andaman & Nicobar Islands,1910,AUG,MONSOON,337.4,1074.4,1594.5,2648.3,398.6136363636364,-61.2136363636364,-15.356633787559163,61.2136363636364,0,-0.4386822907645072,1910-08-01,264.3,472.7,224.5,961.5,1279.8000000000002,4172.1,39.80000000000001,1.0,6.123233995736766e-17
Andaman & Nicobar Islands,1910,SEP,MONSOON,626.6,1228.3,2014.8,2846.1000000000004,440.3825688073394,186.21743119266063,42.28537739288403,0.0,0,1.2224982937884348,1910-09-01,337.4,264.3,472.7,1074.4,1594.5,3947.5,-135.3,0.49999999999999994,-0.8660254037844387
Andaman & Nicobar Islands,1910,OCT,POST_MONSOON,208.2,1172.2,2133.7,2883.6000000000004,289.9890909090909,-81.78909090909093,-28.20419576911985,81.78909090909093,0,-0.8287273335397016,1910-10-01,626.6,337.4,264.3,1228.3,2014.8000000000002,3880.5,362.3,-0.5000000000000004,0.8660254037844384
Andaman & Nicobar Islands,1910,NOV,POST_MONSOON,267.3,1102.1,2176.5,2942.8,233.01818181818183,34.28181818181818,14.712078651685392,0.0,0,0.2937939473578411,1910-11-01,208.2,626.6,337.4,1172.2,2133.7000000000003,3607.2999999999997,-129.2,-0.8660254037844386,0.5000000000000001
Andaman & Nicobar Islands,1910,DEC,POST_MONSOON,153.5,629.0,1857.3,2899.4000000000005,157.46697247706425,-3.966972477064246,-2.519240965048752,3.966972477064246,0,-0.030231817521857,1910-12-01,267.3,208.2,626.6,1102.1,2176.5,3174.7,-359.3,-1.0,-1.8369701987210297e-16
Andaman & Nicobar Islands,1911,JAN,WINTER,0.0,420.8,1593.0,2872.8,54.38214285714286,-54.38214285714286,-100.0,54.38214285714286,0,-0.7295521802671066,1911-01-01,153.5,267.3,208.2,629.0,1857.3000000000002,2899.4,-54.69999999999999,0.8660254037844387,-0.4999999999999998
Andaman & Nicobar Islands,1911,FEB,WINTER,8.4,161.9,1264.0,2858.5,27.685714285714287,-19.285714285714285,-69.6594427244582,19.285714285714285,0,-0.5058531975872594,1911-02-01,0.0,153.5,267.3,420.8,1593.0,2872.8,-267.3,-0.8660254037844385,-0.5000000000000004
Andaman & Nicobar Islands,1911,MAR,PRE_MONSOON,0.0,8.4,637.4,2652.2,31.59454545454545,-31.59454545454545,-100.0,31.59454545454545,0,-0.6527278243832318,1911-03-01,8.4,0.0,153.5,161.9,1264.0,2858.5,-145.1,-2.4492935982947064e-16,1.0
Andaman & Nicobar Islands,1911,APR,PRE_MONSOON,122.5,130.9,551.7,2685.4,71.91636363636364,50.58363636363636,70.33675481620062,0.0,0,0.7692821196082679,1911-04-01,0.0,8.4,0.0,8.4,637.4,2652.2000000000003,0.0,0.8660254037844386,0.5000000000000001
Andaman & Nicobar Islands,1911,MAY,PRE_MONSOON,327.3,449.8,611.7,2788.2000000000003,354.8297297297297,-27.52972972972969,-7.758574725601155,27.52972972972969,0,-0.1841219596492048,1911-05-01,122.5,0.0,8.4,130.9,551.7,2685.4,114.1,0.49999999999999994,0.8660254037844387
Andaman & Nicobar Islands,1911,JUN,MONSOON,649.0,1098.8,1107.2,2964.5,470.08363636363634,178.91636363636366,38.060538550199965,0.0,0,1.2207559820078828,1911-06-01,327.3,122.5,0.0,449.8,611.7,2788.2,327.3,-0.4999999999999997,-0.8660254037844388
Andaman & Nicobar Islands,1911,JUL,MONSOON,253.0,1229.3,1360.2,2953.2000000000003,399.0472727272727,-146.04727272727268,-36.59899032240427,146.04727272727268,0,-0.9761530069384255,1911-07-01,649.0,327.3,122.5,1098.8,1107.2,2964.5,526.5,1.2246467991473532e-16,-1.0
Andaman & Nicobar Islands,1911,AUG,MONSOON,187.1,1089.1,1538.9,2802.9,398.6136363636364,-211.5136363636364,-53.06231826215863,211.5136363636364,0,-1.515794388961521,1911-08-01,253.0,649.0,327.3,1229.3,1360.2,2953.2,-74.30000000000001,1.0,6.123233995736766e-17
Andaman & Nicobar Islands,1911,SEP,MONSOON,464.5,904.6,2003.4,2640.8,440.3825688073394,24.117431192660604,5.476472708258262,0.0,0,0.1583284566581949,1911-09-01,187.1,253.0,649.0,1089.1,1538.8999999999999,2802.9,-461.9,0.49999999999999994,-0.8660254037844387
Andaman & Nicobar Islands,1911,OCT,POST_MONSOON,333.8,985.4,2214.7,2766.4,289.9890909090909,43.81090909090909,15.107778349028802,0.0,0,0.4439136988478713,1911-10-01,464.5,187.1,253.0,904.6,2003.4,2640.8,211.5,-0.5000000000000004,0.8660254037844384
Andaman & Nicobar Islands,1911,NOV,POST_MONSOON,94.5,892.8,1981.9,2593.6000000000004,233.01818181818183,-138.51818181818183,-59.445224719101134,138.51818181818183,0,-1.1870958302549526,1911-11-01,333.8,464.5,187.1,985.4000000000001,2214.7,2766.4,146.70000000000002,-0.8660254037844386,0.5000000000000001
Andaman & Nicobar Islands,1911,DEC,POST_MONSOON,247.1,675.4,1580.0,2687.2000000000003,157.46697247706425,89.63302752293575,56.92179516310393,0.0,0,0.6830824634332604,1911-12-01,94.5,333.8,464.5,892.8,1981.9,2593.6,-370.0,-1.0,-1.8369701987210297e-16
Andaman & Nicobar Islands,1912,JAN,WINTER,583.7,925.3,1910.7,3270.9,54.38214285714286,529.3178571428572,973.3302686018258,0.0,0,7.100952195784304,1912-01-01,247.1,94.5,333.8,675.4,1580.0,2687.2000000000003,-86.70000000000002,0.8660254037844387,-0.4999999999999998
Andaman & Nicobar Islands,1912,FEB,WINTER,0.8,831.5999999999999,1724.4,3263.3,27.685714285714287,-26.88571428571429,-97.11042311661508,26.88571428571429,0,-0.7051968280438684,1912-02-01,583.7,247.1,94.5,925.3,1910.7,3270.9,489.20000000000005,-0.8660254037844385,-0.5000000000000004
Andaman & Nicobar Islands,1912,MAR,PRE_MONSOON,0.0,584.4999999999999,1259.9,3263.3,31.59454545454545,-31.59454545454545,-100.0,31.59454545454545,0,-0.6527278243832318,1912-03-01,0.8,583.7,247.1,831.5999999999999,1724.4,3263.3,-246.29999999999998,-2.4492935982947064e-16,1.0
Andaman & Nicobar Islands,1912,APR,PRE_MONSOON,21.9,22.69999999999989,948.0,3162.7000000000003,71.91636363636364,-50.01636363636364,-69.54795975122617,50.01636363636364,0,-0.7606549666907676,1912-04-01,0.0,0.8,583.7,584.4999999999999,1259.9,3263.3,-583.7,0.8660254037844386,0.5000000000000001
Andaman & Nicobar Islands,1912,MAY,PRE_MONSOON,140.7,162.59999999999988,994.2,2976.1,354.8297297297297,-214.1297297297297,-60.347178319254766,214.1297297297297,0,-1.4321239563211487,1912-05-01,21.9,0.0,0.8,22.699999999999886,948.0,3162.7,21.099999999999998,0.49999999999999994,0.8660254037844387
Andaman & Nicobar Islands,1912,JUN,MONSOON,549.8,712.3999999999999,1296.9,2876.9,470.08363636363634,79.71636363636361,16.957910777966003,0.0,0,0.5439090410466403,1912-06-01,140.7,21.9,0.0,162.59999999999988,994.1999999999999,2976.1,140.7,-0.4999999999999997,-0.8660254037844388
Andaman & Nicobar Islands,1912,JUL,MONSOON,468.9,1159.4,1182.1,3092.8,399.0472727272727,69.8527272727273,17.50487524831873,0.0,0,0.4668827325345143,1912-07-01,549.8,140.7,21.9,712.3999999999999,1296.9,2876.9,527.9,1.2246467991473532e-16,-1.0
Andaman & Nicobar Islands,1912,AUG,MONSOON,370.3,1388.9999999999998,1551.6,3276.0,398.6136363636364,-28.313636363636363,-7.1030275386282,28.313636363636363,0,-0.2029072539668904,1912-08-01,468.9,549.8,140.7,1159.3999999999999,1182.1,3092.7999999999997,328.2,1.0,6.123233995736766e-17
Andaman & Nicobar Islands,1912,SEP,MONSOON,386.2,1225.4,1937.8,3197.7,440.3825688073394,-54.18256880733941,-12.303522583575155,54.18256880733941,0,-0.3557029945897864,1912-09-01,370.3,468.9,549.8,1388.9999999999998,1551.6,3276.0,-179.49999999999994,0.49999999999999994,-0.8660254037844387
Andaman & Nicobar Islands,1912,OCT,POST_MONSOON,318.7,1075.1999999999998,2234.6,3182.6,289.9890909090909,28.71090909090907,9.900685919219525,0.0,0,0.2909130651770721,1912-10-01,386.2,370.3,468.9,1225.3999999999999,1937.8,3197.7,-82.69999999999999,-0.5000000000000004,0.8660254037844384
Andaman & Nicobar Islands,1912,NOV,POST_MONSOON,117.2,822.0999999999999,2211.1,3205.3,233.01818181818183,-115.81818181818184,-49.70349563046192,115.81818181818184,0,-0.9925576476634572,1912-11-01,318.7,386.2,370.3,1075.1999999999998,2234.6,3182.6,-51.60000000000002,-0.8660254037844386,0.5000000000000001
Andaman & Nicobar Islands,1912,DEC,POST_MONSOON,2.3,438.1999999999999,1663.6,2960.5,157.46697247706425,-155.16697247706423,-98.5393762489877,155.16697247706423,0,-1.182508732910893,1912-12-01,117.2,318.7,386.2,822.0999999999999,2211.1,3205.3,-269.0,-1.0,-1.8369701987210297e-16
Andaman & Nicobar Islands,1913,JAN,WINTER,84.8,204.2999999999999,1279.5,2461.6,54.38214285714286,30.417857142857137,55.93353910816312,0.0,0,0.4080643540641587,1913-01-01,2.3,117.2,318.7,438.1999999999999,1663.6,2960.4999999999995,-316.4,0.8660254037844387,-0.4999999999999998
Andaman & Nicobar Islands,1913,FEB,WINTER,0.5,87.59999999999988,909.7,2461.3,27.685714285714287,-27.185714285714287,-98.1940144478844,27.185714285714287,0,-0.7130656555618924,1913-02-01,84.8,2.3,117.2,204.2999999999999,1279.5,2461.6,-32.400000000000006,-0.8660254037844385,-0.5000000000000004
Andaman & Nicobar Islands,1913,MAR,PRE_MONSOON,1.3,86.59999999999988,524.8,2462.6,31.59454545454545,-30.294545454545453,-95.88536571329918,30.294545454545453,0,-0.6258704615223231,1913-03-01,0.5,84.8,2.3,87.59999999999988,909.7,2461.2999999999997,-1.7999999999999998,-2.4492935982947064e-16,1.0
Andaman & Nicobar Islands,1913,APR,PRE_MONSOON,2.5,4.299999999999886,208.6,2443.2,71.91636363636364,-69.41636363636364,-96.52373969762856,69.41636363636364,0,-1.055692536016824,1913-04-01,1.3,0.5,84.8,86.59999999999988,524.8,2462.6,-83.5,0.8660254037844386,0.5000000000000001
Andaman & Nicobar Islands,1913,MAY,PRE_MONSOON,190.7,194.4999999999999,282.1,2493.2,354.8297297297297,-164.12972972972972,-46.255912618918856,164.12972972972972,0,-1.0977182766126965,1913-05-01,2.5,1.3,0.5,4.299999999999886,208.6,2443.2000000000003,2.0,0.49999999999999994,0.8660254037844387
Andaman & Nicobar Islands,1913,JUN,MONSOON,530.0,723.1999999999998,809.8,2473.4,470.08363636363634,59.916363636363656,12.745894347620933,0.0,0,0.4088125750080055,1913-06-01,190.7,2.5,1.3,194.4999999999999,282.09999999999997,2493.2,189.39999999999998,-0.4999999999999997,-0.8660254037844388
Andaman & Nicobar Islands,1913,JUL,MONSOON,280.8,1001.4999999999998,1005.8,2285.3,399.0472727272727,-118.24727272727267,-29.63239716415461,118.24727272727267,0,-0.7903429395120813,1913-07-01,530.0,190.7,2.5,723.1999999999998,809.8,2473.4,527.5,1.2246467991473532e-16,-1.0
Andaman & Nicobar Islands,1913,AUG,MONSOON,205.8,1016.5999999999998,1211.1,2120.8,398.6136363636364,-192.8136363636364,-48.37105878328297,192.8136363636364,0,-1.381782437954973,1913-08-01,280.8,530.0,190.7,1001.4999999999998,1005.8,2285.3,90.10000000000002,1.0,6.123233995736766e-17
Andaman & Nicobar Islands,1913,SEP,MONSOON,580.1,1066.6999999999998,1789.9,2314.7,440.3825688073394,139.71743119266063,31.726376357504027,0.0,0,0.9172305736986376,1913-09-01,205.8,280.8,530.0,1016.5999999999998,1211.1,2120.8,-324.2,0.49999999999999994,-0.8660254037844387
Andaman & Nicobar Islands,1913,OCT,POST_MONSOON,288.8,1074.6999999999998,2076.2000000000003,2284.8,289.9890909090909,-1.1890909090909076,-0.4100467729193569,1.1890909090909076,0,-0.0120484544757016,1913-10-01,580.1,205.8,280.8,1066.6999999999998,1789.9,2314.7,299.3,-0.5000000000000004,0.8660254037844384
Andaman & Nicobar Islands,1913,NOV,POST_MONSOON,133.0,1001.9,2018.5,2300.6000000000004,233.01818181818183,-100.01818181818184,-42.9229088639201,100.01818181818184,0,-0.8571522166085837,1913-11-01,288.8,580.1,205.8,1074.6999999999998,2076.2000000000003,2284.8,83.0,-0.8660254037844386,0.5000000000000001
Andaman & Nicobar Islands,1913,DEC,POST_MONSOON,67.5,489.2999999999998,1556.0,2365.8,157.46697247706425,-89.96697247706425,-57.133868176812975,89.96697247706425,0,-0.6856274175447215,1913-12-01,133.0,288.8,580.1,1001.8999999999999,2018.5,2300.6000000000004,-447.1,-1.0,-1.8369701987210297e-16
Andaman & Nicobar Islands,1914,JAN,WINTER,0.0,200.49999999999977,1275.2,2281.0000000000005,54.38214285714286,-54.38214285714286,-100.0,54.38214285714286,0,-0.7295521802671066,1914-01-01,67.5,133.0,288.8,489.2999999999998,1556.0,2365.8,-221.3,0.8660254037844387,-0.4999999999999998
Andaman & Nicobar Islands,1914,FEB,WINTER,0.0,67.49999999999977,1069.4,2280.5000000000005,27.685714285714287,-27.685714285714287,-100.0,27.685714285714287,0,-0.7261803680919325,1914-02-01,0.0,67.5,133.0,200.49999999999977,1275.2,2281.0000000000005,-133.0,-0.8660254037844385,-0.5000000000000004
Andaman & Nicobar Islands,1914,MAR,PRE_MONSOON,0.0,0.0,489.3,2279.2000000000003,31.59454545454545,-31.59454545454545,-100.0,31.59454545454545,0,-0.6527278243832318,1914-03-01,0.0,0.0,67.5,67.49999999999977,1069.4,2280.5000000000005,-67.5,-2.4492935982947064e-16,1.0
Andaman & Nicobar Islands,1914,APR,PRE_MONSOON,37.7,37.699999999999775,238.2,2314.4,71.91636363636364,-34.21636363636364,-47.57799464023866,34.21636363636364,0,-0.5203666370334638,1914-04-01,0.0,0.0,0.0,0.0,489.3,2279.2000000000003,0.0,0.8660254037844386,0.5000000000000001
Andaman & Nicobar Islands,1914,MAY,PRE_MONSOON,298.8,336.4999999999998,404.0,2422.5000000000005,354.8297297297297,-56.029729729729695,-15.79059617479262,56.029729729729695,0,-0.3747331970830226,1914-05-01,37.7,0.0,0.0,37.699999999999775,238.2,2314.4,37.7,0.49999999999999994,0.8660254037844387
Andaman & Nicobar Islands,1914,JUN,MONSOON,383.3,719.7999999999997,719.8,2275.8,470.08363636363634,-86.78363636363633,-18.46131829539037,86.78363636363633,0,-0.592129423369154,1914-06-01,298.8,37.7,0.0,336.4999999999998,404.0,2422.5000000000005,298.8,-0.4999999999999997,-0.8660254037844388
Andaman & Nicobar Islands,1914,JUL,MONSOON,792.8,1474.8999999999996,1512.6,2787.8,399.0472727272727,393.75272727272727,98.67320344821304,0.0,0,2.631770532512677,1914-07-01,383.3,298.8,37.7,719.7999999999997,719.8,2275.8,345.6,1.2246467991473532e-16,-1.0
Andaman & Nicobar Islands,1914,AUG,MONSOON,520.5,1696.5999999999997,2033.1,3102.5,398.6136363636364,121.88636363636364,30.577569986886367,0.0,0,0.8734882027808906,1914-08-01,792.8,383.3,298.8,1474.8999999999996,1512.6,2787.8,493.99999999999994,1.0,6.123233995736766e-17
Andaman & Nicobar Islands,1914,SEP,MONSOON,310.8,1624.0999999999997,2343.9,2833.2,440.3825688073394,-129.58256880733938,-29.42499953126659,129.58256880733938,0,-0.8506962439396942,1914-09-01,520.5,792.8,383.3,1696.5999999999997,2033.1,3102.5,137.2,0.49999999999999994,-0.8660254037844387
Andaman & Nicobar Islands,1914,OCT,POST_MONSOON,139.8,971.0999999999998,2446.0,2684.2,289.9890909090909,-150.1890909090909,-51.79128995448104,150.1890909090909,0,-1.5217898065915323,1914-10-01,310.8,520.5,792.8,1624.0999999999997,2343.9,2833.2,-481.99999999999994,-0.5000000000000004,0.8660254037844384
Andaman & Nicobar Islands,1914,NOV,POST_MONSOON,184.4,634.9999999999998,2331.6,2735.6,233.01818181818183,-48.618181818181824,-20.8645443196005,48.618181818181824,0,-0.416656067480704,1914-11-01,139.8,310.8,520.5,971.0999999999998,2446.0,2684.2,-380.7,-0.8660254037844386,0.5000000000000001
Andaman & Nicobar Islands,1914,DEC,POST_MONSOON,289.7,613.8999999999999,2238.0,2957.8,157.46697247706425,132.23302752293574,83.97508724707085,0.0,0,1.0077319118166792,1914-12-01,184.4,139.8,310.8,634.9999999999998,2331.6,2735.6,-126.4,-1.0,-1.8369701987210297e-16
Andaman & Nicobar Islands,1915,JAN,WINTER,45.0,519.0999999999998,1490.2,3002.8,54.38214285714286,-9.38214285714286,-17.25224929401721,9.38214285714286,0,-0.125864160869619,1915-01-01,289.7,184.4,139.8,613.8999999999999,2238.0,2957.7999999999997,149.89999999999998,0.8660254037844387,-0.4999999999999998
Andaman & Nicobar Islands,1915,FEB,WINTER,56.7,391.3999999999998,1026.4,3059.5,27.685714285714287,29.01428571428572,104.79876160990712,0.0,0,0.7610280328146104,1915-02-01,45.0,289.7,184.4,519.0999999999998,1490.2,3002.7999999999997,-139.4,-0.8660254037844385,-0.5000000000000004
Andaman & Nicobar Islands,1915,MAR,PRE_MONSOON,33.3,134.99999999999977,748.9000000000001,3092.8,31.59454545454545,1.7054545454545431,5.397939805490009,0.0,0,0.0352338550538914,1915-03-01,56.7,45.0,289.7,391.3999999999998,1026.4,3059.5,-233.0,-2.4492935982947064e-16,1.0
Andaman & Nicobar Islands,1915,APR,PRE_MONSOON,40.9,130.89999999999978,650.0,3096.0,71.91636363636364,-31.016363636363643,-43.128381453203225,31.016363636363643,0,-0.4717006462167947,1915-04-01,33.3,56.7,45.0,134.99999999999977,748.9000000000001,3092.7999999999997,-11.700000000000003,0.8660254037844386,0.5000000000000001
Andaman & Nicobar Islands,1915,MAY,PRE_MONSOON,170.2,244.3999999999997,635.8000000000001,2967.4,354.8297297297297,-184.6297297297297,-52.03333155605658,184.6297297297297,0,-1.234824605293162,1915-05-01,40.9,33.3,56.7,130.89999999999978,650.0,3096.0,-15.800000000000004,0.49999999999999994,0.8660254037844387
Andaman & Nicobar Islands,1915,JUN,MONSOON,334.7,545.7999999999997,680.8,2918.8,470.08363636363634,-135.38363636363636,-28.79990407896468,135.38363636363636,0,-0.92372984000944,1915-06-01,170.2,40.9,33.3,244.39999999999975,635.8000000000001,2967.3999999999996,136.89999999999998,-0.4999999999999997,-0.8660254037844388
Andaman & Nicobar Islands,1915,JUL,MONSOON,269.0,773.8999999999997,904.8,2395.0,399.0472727272727,-130.04727272727268,-32.58944030326777,130.04727272727268,0,-0.869211960937652,1915-07-01,334.7,170.2,40.9,545.7999999999997,680.8,2918.8,293.8,1.2246467991473532e-16,-1.0
Andaman & Nicobar Islands,1915,AUG,MONSOON,317.2,920.9,1165.3,2191.7,398.6136363636364,-81.41363636363639,-20.424197502708257,81.41363636363639,0,-0.5834438635095482,1915-08-01,269.0,334.7,170.2,773.8999999999997,904.8,2395.0,98.80000000000001,1.0,6.123233995736766e-17
Andaman & Nicobar Islands,1915,SEP,MONSOON,429.8,1015.9999999999998,1561.8,2310.7,440.3825688073394,-10.582568807339385,-2.403039892337132,10.582568807339385,0,-0.0694734763980623,1915-09-01,317.2,269.0,334.7,920.8999999999999,1165.3,2191.7,-17.5,0.49999999999999994,-0.8660254037844387
Andaman & Nicobar Islands,1915,OCT,POST_MONSOON,468.1,1215.1,1989.0,2639.0,289.9890909090909,178.1109090909091,61.41986532408743,0.0,0,1.804707414211335,1915-10-01,429.8,317.2,269.0,1015.9999999999998,1561.8,2310.7,160.8,-0.5000000000000004,0.8660254037844384
Andaman & Nicobar Islands,1915,NOV,POST_MONSOON,258.4,1156.2999999999995,2077.2,2713.0,233.01818181818183,25.381818181818147,10.892634207240931,0.0,0,0.2175212678395893,1915-11-01,468.1,429.8,317.2,1215.1,1989.0,2639.0,150.90000000000003,-0.8660254037844386,0.5000000000000001
Andaman & Nicobar Islands,1915,DEC,POST_MONSOON,318.0,1044.4999999999998,2060.5,2741.3,157.46697247706425,160.53302752293575,101.94710992257,0.0,0,1.223402789498622,1915-12-01,258.4,468.1,429.8,1156.2999999999997,2077.2,2713.0,-171.40000000000003,-1.0,-1.8369701987210297e-16
