subdivision,year,month,season,probability,risk_rank
Chhattisgarh,2003,7,MONSOON,0.3179844915866852,10169
Bihar,1947,6,MONSOON,0.3179759085178375,10170
Tamil Nadu,1982,5,PRE_MONSOON,0.31792327761650085,10171
Lakshadweep,1928,5,PRE_MONSOON,0.3179013729095459,10172
Sub Himalayan West Bengal & Sikkim,1913,2,WINTER,0.3178754150867462,10173
Uttarakhand,1946,6,MONSOON,0.3178683817386627,10174
Himachal Pradesh,1962,7,MONSOON,0.31780681014060974,10175
Tamil Nadu,1971,7,MONSOON,0.31770697236061096,10176
Coastal Karnataka,1989,6,MONSOON,0.31764549016952515,10177
Bihar,1967,8,MONSOON,0.31760987639427185,10178
Rayalseema,1903,8,MONSOON,0.3175961971282959,10179
Bihar,1959,4,PRE_MONSOON,0.3175526261329651,10180
Naga Mani Mizo Tripura,2009,5,PRE_MONSOON,0.31748858094215393,10181
Madhya Maharashtra,1974,4,PRE_MONSOON,0.3173098564147949,10182
Matathwada,1915,7,MONSOON,0.317286878824234,10183
Matathwada,1950,5,PRE_MONSOON,0.3172130584716797,10184
Coastal Andhra Pradesh,1938,6,MONSOON,0.3171848654747009,10185
Madhya Maharashtra,1983,6,MONSOON,0.31716591119766235,10186
Madhya Maharashtra,1985,7,MONSOON,0.3171134293079376,10187
Naga Mani Mizo Tripura,1921,3,PRE_MONSOON,0.3171045780181885,10188
Konkan & Goa,1939,3,PRE_MONSOON,0.317056268453598,10189
Telangana,1994,4,PRE_MONSOON,0.3170459270477295,10190
Chhattisgarh,1974,3,PRE_MONSOON,0.3170364201068878,10191
Gujarat Region,1934,6,MONSOON,0.3170282244682312,10192
Vidarbha,1913,5,PRE_MONSOON,0.3170195519924164,10193
Vidarbha,1980,7,MONSOON,0.317008912563324,10194
Lakshadweep,1971,7,MONSOON,0.3168448805809021,10195
Matathwada,1927,7,MONSOON,0.3167336583137512,10196
Tamil Nadu,1905,4,PRE_MONSOON,0.31671664118766785,10197
Madhya Maharashtra,2005,6,MONSOON,0.3166919946670532,10198
East Rajasthan,1969,5,PRE_MONSOON,0.3166812062263489,10199
Gangetic West Bengal,1915,3,PRE_MONSOON,0.31659507751464844,10200
Naga Mani Mizo Tripura,2003,2,WINTER,0.31658461689949036,10201
Jammu & Kashmir,1967,12,WINTER,0.3165026903152466,10202
Tamil Nadu,1930,6,MONSOON,0.31648343801498413,10203
Lakshadweep,1919,6,MONSOON,0.3164689540863037,10204
Madhya Maharashtra,1970,4,PRE_MONSOON,0.31638017296791077,10205
Kerala,1938,9,MONSOON,0.31634387373924255,10206
Coastal Karnataka,1989,5,PRE_MONSOON,0.3163423538208008,10207
Uttarakhand,1948,7,MONSOON,0.31630757451057434,10208
Lakshadweep,1997,6,MONSOON,0.31626659631729126,10209
East Madhya Pradesh,1995,6,MONSOON,0.31619179248809814,10210
Telangana,1972,5,PRE_MONSOON,0.3161880373954773,10211
Gangetic West Bengal,1944,5,PRE_MONSOON,0.31617671251296997,10212
North Interior Karnataka,1984,5,PRE_MONSOON,0.3161535859107971,10213
Andaman & Nicobar Islands,1929,10,POST_MONSOON,0.3161427676677704,10214
Lakshadweep,1941,7,MONSOON,0.31611204147338867,10215
Telangana,1992,7,MONSOON,0.3160792589187622,10216
Gangetic West Bengal,1976,8,MONSOON,0.31602615118026733,10217
West Madhya Pradesh,1947,7,MONSOON,0.3160213232040405,10218
Matathwada,1974,6,MONSOON,0.31601306796073914,10219
Assam & Meghalaya,1988,7,MONSOON,0.31598129868507385,10220
South Interior Karnataka,1984,3,PRE_MONSOON,0.31589755415916443,10221
Himachal Pradesh,1986,11,POST_MONSOON,0.3158562183380127,10222
Gangetic West Bengal,1957,5,PRE_MONSOON,0.3158399164676666,10223
West Uttar Pradesh,1984,5,PRE_MONSOON,0.31582072377204895,10224
Naga Mani Mizo Tripura,1962,2,WINTER,0.3157685101032257,10225
West Madhya Pradesh,1938,4,PRE_MONSOON,0.3157604932785034,10226
Bihar,1934,3,PRE_MONSOON,0.3157537281513214,10227
Himachal Pradesh,1956,5,PRE_MONSOON,0.3157314658164978,10228
Himachal Pradesh,1973,7,MONSOON,0.3157079517841339,10229
Uttarakhand,2005,4,PRE_MONSOON,0.3156953752040863,10230
Bihar,1922,5,PRE_MONSOON,0.3156893849372864,10231
Vidarbha,1909,6,MONSOON,0.31563201546669006,10232
Coastal Karnataka,1992,5,PRE_MONSOON,0.31562307476997375,10233
Bihar,1970,2,WINTER,0.31559664011001587,10234
West Madhya Pradesh,1928,7,MONSOON,0.315574049949646,10235
Kerala,2003,5,PRE_MONSOON,0.3155326247215271,10236
Himachal Pradesh,1996,7,MONSOON,0.31546613574028015,10237
Coastal Andhra Pradesh,2003,5,PRE_MONSOON,0.31545960903167725,10238
Konkan & Goa,1963,5,PRE_MONSOON,0.31544560194015503,10239
Gangetic West Bengal,1927,6,MONSOON,0.31543904542922974,10240
Chhattisgarh,1952,5,PRE_MONSOON,0.3154233396053314,10241
Orissa,1956,7,MONSOON,0.31534984707832336,10242
Madhya Maharashtra,1948,3,PRE_MONSOON,0.3152918517589569,10243
Jammu & Kashmir,1964,11,POST_MONSOON,0.3152853548526764,10244
Kerala,1967,6,MONSOON,0.31528007984161377,10245
Madhya Maharashtra,1940,8,MONSOON,0.315259724855423,10246
Konkan & Goa,1958,3,PRE_MONSOON,0.31525054574012756,10247
East Madhya Pradesh,1929,4,PRE_MONSOON,0.3152484595775604,10248
East Uttar Pradesh,1936,4,PRE_MONSOON,0.31522244215011597,10249
Gangetic West Bengal,1956,6,MONSOON,0.3152211606502533,10250
Matathwada,1904,4,PRE_MONSOON,0.31521913409233093,10251
Gangetic West Bengal,1984,3,PRE_MONSOON,0.31518876552581787,10252
Tamil Nadu,1928,8,MONSOON,0.3151778280735016,10253
South Interior Karnataka,2004,2,WINTER,0.3151293992996216,10254
Gangetic West Bengal,1920,7,MONSOON,0.3151228129863739,10255
Assam & Meghalaya,1993,8,MONSOON,0.3151043653488159,10256
Kerala,1913,1,WINTER,0.31503814458847046,10257
Vidarbha,1999,5,PRE_MONSOON,0.3150325417518616,10258
Coastal Karnataka,1975,3,PRE_MONSOON,0.31497135758399963,10259
Sub Himalayan West Bengal & Sikkim,1991,6,MONSOON,0.3149625360965729,10260
Andaman & Nicobar Islands,1916,8,MONSOON,0.31490591168403625,10261
West Uttar Pradesh,1988,7,MONSOON,0.3148774802684784,10262
Jammu & Kashmir,1970,6,MONSOON,0.3148747384548187,10263
Sub Himalayan West Bengal & Sikkim,2004,7,MONSOON,0.31484565138816833,10264
Tamil Nadu,1982,6,MONSOON,0.3148297965526581,10265
East Uttar Pradesh,1983,8,MONSOON,0.31480953097343445,10266
Coastal Karnataka,1927,8,MONSOON,0.3147742450237274,10267
East Rajasthan,1958,6,MONSOON,0.3147018551826477,10268
Gangetic West Bengal,1943,5,PRE_MONSOON,0.3146679699420929,10269
North Interior Karnataka,1959,3,PRE_MONSOON,0.31463760137557983,10270
Bihar,1978,3,PRE_MONSOON,0.31462591886520386,10271
East Madhya Pradesh,1978,6,MONSOON,0.3146221339702606,10272
Telangana,1916,6,MONSOON,0.3146100342273712,10273
Vidarbha,1965,6,MONSOON,0.3145653009414673,10274
Jharkhand,1916,5,PRE_MONSOON,0.3145172894001007,10275
Andaman & Nicobar Islands,1907,9,MONSOON,0.31447118520736694,10276
Vidarbha,1936,7,MONSOON,0.31446272134780884,10277
North Interior Karnataka,1970,3,PRE_MONSOON,0.31444111466407776,10278
Sub Himalayan West Bengal & Sikkim,1953,3,PRE_MONSOON,0.3144282400608063,10279
East Uttar Pradesh,2000,5,PRE_MONSOON,0.31440645456314087,10280
North Interior Karnataka,1993,6,MONSOON,0.3143826723098755,10281
Lakshadweep,2000,7,MONSOON,0.3143579959869385,10282
Himachal Pradesh,1975,12,WINTER,0.31434524059295654,10283
Matathwada,1931,4,PRE_MONSOON,0.31434309482574463,10284
Himachal Pradesh,1962,5,PRE_MONSOON,0.3143065571784973,10285
Bihar,1942,5,PRE_MONSOON,0.31430143117904663,10286
Vidarbha,1970,5,PRE_MONSOON,0.31418511271476746,10287
Assam & Meghalaya,2007,7,MONSOON,0.31409409642219543,10288
Jammu & Kashmir,1961,5,PRE_MONSOON,0.314088374376297,10289
Arunachal Pradesh,1976,1,WINTER,0.31404227018356323,10290
Himachal Pradesh,1999,4,PRE_MONSOON,0.3139266073703766,10291
Jharkhand,1902,3,PRE_MONSOON,0.3138582110404968,10292
Sub Himalayan West Bengal & Sikkim,1958,7,MONSOON,0.3138195276260376,10293
Jharkhand,1917,5,PRE_MONSOON,0.31381088495254517,10294
Kerala,1958,4,PRE_MONSOON,0.31380751729011536,10295
Jammu & Kashmir,1942,6,MONSOON,0.3137962520122528,10296
Sub Himalayan West Bengal & Sikkim,1963,4,PRE_MONSOON,0.3137942850589752,10297
West Madhya Pradesh,1994,5,PRE_MONSOON,0.31377020478248596,10298
Madhya Maharashtra,1960,8,MONSOON,0.31364160776138306,10299
Uttarakhand,1993,4,PRE_MONSOON,0.3135940730571747,10300
Telangana,1939,5,PRE_MONSOON,0.31353268027305603,10301
North Interior Karnataka,1987,7,MONSOON,0.3135279417037964,10302
Himachal Pradesh,1956,2,WINTER,0.3135119080543518,10303
Bihar,1929,3,PRE_MONSOON,0.31334826350212097,10304
Kerala,1943,8,MONSOON,0.31331077218055725,10305
Assam & Meghalaya,1908,3,PRE_MONSOON,0.3132878243923187,10306
Haryana Delhi & Chandigarh,1923,5,PRE_MONSOON,0.31328362226486206,10307
Kerala,1995,7,MONSOON,0.31328243017196655,10308
Andaman & Nicobar Islands,1979,8,MONSOON,0.3132821321487427,10309
Gangetic West Bengal,1984,7,MONSOON,0.31323695182800293,10310
Himachal Pradesh,1998,4,PRE_MONSOON,0.31320247054100037,10311
East Madhya Pradesh,1922,5,PRE_MONSOON,0.3131609559059143,10312
Sub Himalayan West Bengal & Sikkim,1997,7,MONSOON,0.3130972385406494,10313
Lakshadweep,1926,6,MONSOON,0.31308767199516296,10314
Tamil Nadu,1992,9,MONSOON,0.31302472949028015,10315
Jammu & Kashmir,1945,5,PRE_MONSOON,0.3129611611366272,10316
Lakshadweep,1973,7,MONSOON,0.31293782591819763,10317
Bihar,1938,4,PRE_MONSOON,0.3128870129585266,10318
Jammu & Kashmir,1958,7,MONSOON,0.31288453936576843,10319
East Uttar Pradesh,1904,4,PRE_MONSOON,0.3128817081451416,10320
Vidarbha,1916,5,PRE_MONSOON,0.31287023425102234,10321
Tamil Nadu,1910,4,PRE_MONSOON,0.31286391615867615,10322
East Uttar Pradesh,1950,5,PRE_MONSOON,0.31282955408096313,10323
Gangetic West Bengal,1915,7,MONSOON,0.3127728998661041,10324
Kerala,1993,4,PRE_MONSOON,0.3127700090408325,10325
West Uttar Pradesh,1926,7,MONSOON,0.31275925040245056,10326
Andaman & Nicobar Islands,1917,3,PRE_MONSOON,0.31271639466285706,10327
South Interior Karnataka,1947,3,PRE_MONSOON,0.3127037584781647,10328
Vidarbha,1915,4,PRE_MONSOON,0.31266623735427856,10329
Tamil Nadu,1956,8,MONSOON,0.3126458525657654,10330
Rayalseema,1949,8,MONSOON,0.31263890862464905,10331
Coastal Karnataka,1967,7,MONSOON,0.3125945031642914,10332
Jharkhand,1922,4,PRE_MONSOON,0.31257203221321106,10333
Andaman & Nicobar Islands,1990,3,PRE_MONSOON,0.3125477433204651,10334
Naga Mani Mizo Tripura,1941,5,PRE_MONSOON,0.3125115931034088,10335
Rayalseema,1927,8,MONSOON,0.312472403049469,10336
Jammu & Kashmir,1977,11,POST_MONSOON,0.3124071955680847,10337
Kerala,1941,3,PRE_MONSOON,0.31237804889678955,10338
Sub Himalayan West Bengal & Sikkim,1950,4,PRE_MONSOON,0.3123222887516022,10339
Naga Mani Mizo Tripura,1912,4,PRE_MONSOON,0.3122735023498535,10340
Himachal Pradesh,2007,12,WINTER,0.31227096915245056,10341
East Uttar Pradesh,1987,8,MONSOON,0.31226539611816406,10342
Punjab,1906,6,MONSOON,0.312261164188385,10343
East Madhya Pradesh,1912,6,MONSOON,0.31220120191574097,10344
Sub Himalayan West Bengal & Sikkim,1954,1,WINTER,0.31218448281288147,10345
Assam & Meghalaya,1908,9,MONSOON,0.3121390640735626,10346
Naga Mani Mizo Tripura,2002,3,PRE_MONSOON,0.312081903219223,10347
Konkan & Goa,1962,5,PRE_MONSOON,0.31207698583602905,10348
South Interior Karnataka,2003,5,PRE_MONSOON,0.3120526969432831,10349
Coastal Karnataka,1932,8,MONSOON,0.31204789876937866,10350
Kerala,1941,6,MONSOON,0.3119833171367645,10351
Rayalseema,1996,8,MONSOON,0.311961829662323,10352
South Interior Karnataka,1963,9,MONSOON,0.3118807375431061,10353
Sub Himalayan West Bengal & Sikkim,1963,7,MONSOON,0.31184273958206177,10354
Telangana,1906,3,PRE_MONSOON,0.31183508038520813,10355
Jharkhand,1992,6,MONSOON,0.31182679533958435,10356
Konkan & Goa,1945,4,PRE_MONSOON,0.31176432967185974,10357
Andaman & Nicobar Islands,1938,8,MONSOON,0.3117433488368988,10358
East Madhya Pradesh,1902,6,MONSOON,0.31165799498558044,10359
North Interior Karnataka,1929,8,MONSOON,0.31165438890457153,10360
North Interior Karnataka,1943,3,PRE_MONSOON,0.311620831489563,10361
Assam & Meghalaya,1912,6,MONSOON,0.3116198778152466,10362
Jammu & Kashmir,1925,4,PRE_MONSOON,0.31160274147987366,10363
Tamil Nadu,1906,9,MONSOON,0.3116024136543274,10364
West Madhya Pradesh,1959,4,PRE_MONSOON,0.31147781014442444,10365
Himachal Pradesh,1998,11,POST_MONSOON,0.311414510011673,10366
Gujarat Region,1907,5,PRE_MONSOON,0.311408668756485,10367
East Madhya Pradesh,1999,5,PRE_MONSOON,0.3113127052783966,10368
Telangana,1970,5,PRE_MONSOON,0.3112730085849762,10369
West Uttar Pradesh,1999,7,MONSOON,0.31124475598335266,10370
South Interior Karnataka,1904,9,MONSOON,0.3112427592277527,10371
Konkan & Goa,1928,7,MONSOON,0.3111569881439209,10372
Naga Mani Mizo Tripura,1943,3,PRE_MONSOON,0.31115129590034485,10373
Bihar,1933,5,PRE_MONSOON,0.31109923124313354,10374
Andaman & Nicobar Islands,2000,9,MONSOON,0.3110910952091217,10375
Tamil Nadu,2001,4,PRE_MONSOON,0.31102806329727173,10376
Lakshadweep,1910,5,PRE_MONSOON,0.31100958585739136,10377
Lakshadweep,1936,5,PRE_MONSOON,0.31094905734062195,10378
Bihar,1903,8,MONSOON,0.3109258711338043,10379
Andaman & Nicobar Islands,1946,8,MONSOON,0.3108953833580017,10380
Uttarakhand,1937,4,PRE_MONSOON,0.31087934970855713,10381
Gangetic West Bengal,1947,5,PRE_MONSOON,0.31083473563194275,10382
Sub Himalayan West Bengal & Sikkim,2009,2,WINTER,0.31081292033195496,10383
Andaman & Nicobar Islands,1956,7,MONSOON,0.31065186858177185,10384
East Rajasthan,1969,6,MONSOON,0.31063100695610046,10385
Matathwada,1933,5,PRE_MONSOON,0.3106299042701721,10386
Lakshadweep,1906,7,MONSOON,0.3105942904949188,10387
West Uttar Pradesh,1925,6,MONSOON,0.3104986846446991,10388
South Interior Karnataka,1977,2,WINTER,0.3104899227619171,10389
Tamil Nadu,1907,5,PRE_MONSOON,0.3104757070541382,10390
East Uttar Pradesh,1933,7,MONSOON,0.31047049164772034,10391
Haryana Delhi & Chandigarh,1945,6,MONSOON,0.31042778491973877,10392
Jammu & Kashmir,1952,7,MONSOON,0.3104124665260315,10393
East Rajasthan,1979,6,MONSOON,0.31040459871292114,10394
Vidarbha,1960,6,MONSOON,0.31032270193099976,10395
Konkan & Goa,1948,6,MONSOON,0.3103160560131073,10396
Konkan & Goa,1989,4,PRE_MONSOON,0.31025993824005127,10397
Jammu & Kashmir,1984,7,MONSOON,0.310243159532547,10398
Konkan & Goa,1913,5,PRE_MONSOON,0.31021633744239807,10399
Telangana,1988,5,PRE_MONSOON,0.3102010488510132,10400
Gujarat Region,1920,6,MONSOON,0.3101646304130554,10401
West Uttar Pradesh,1961,7,MONSOON,0.31016218662261963,10402
Tamil Nadu,2009,4,PRE_MONSOON,0.3101396858692169,10403
North Interior Karnataka,1949,5,PRE_MONSOON,0.31009358167648315,10404
Himachal Pradesh,1993,4,PRE_MONSOON,0.3100430965423584,10405
Telangana,1950,5,PRE_MONSOON,0.3100214898586273,10406
Uttarakhand,1948,6,MONSOON,0.30988478660583496,10407
Assam & Meghalaya,1985,7,MONSOON,0.3098846673965454,10408
Konkan & Goa,1958,7,MONSOON,0.3098043203353882,10409
Lakshadweep,1903,4,PRE_MONSOON,0.30979084968566895,10410
Bihar,1978,8,MONSOON,0.3097590506076813,10411
Madhya Maharashtra,1949,3,PRE_MONSOON,0.3097342252731323,10412
Orissa,1963,7,MONSOON,0.3097061216831207,10413
Himachal Pradesh,1981,4,PRE_MONSOON,0.3096823990345001,10414
Sub Himalayan West Bengal & Sikkim,1947,7,MONSOON,0.30964046716690063,10415
Assam & Meghalaya,1986,9,MONSOON,0.30961641669273376,10416
Rayalseema,1959,5,PRE_MONSOON,0.3096034824848175,10417
Coastal Karnataka,1960,3,PRE_MONSOON,0.30957770347595215,10418
Bihar,1927,8,MONSOON,0.3095627725124359,10419
Matathwada,1920,7,MONSOON,0.30943721532821655,10420
Coastal Karnataka,1946,4,PRE_MONSOON,0.30943581461906433,10421
Lakshadweep,1914,7,MONSOON,0.30935123562812805,10422
North Interior Karnataka,1991,7,MONSOON,0.3093409240245819,10423
Lakshadweep,1979,7,MONSOON,0.30933037400245667,10424
Konkan & Goa,1971,8,MONSOON,0.3093099892139435,10425
West Uttar Pradesh,1950,7,MONSOON,0.3091113865375519,10426
Punjab,1983,7,MONSOON,0.30903127789497375,10427
Kerala,1905,7,MONSOON,0.3090279996395111,10428
Madhya Maharashtra,1939,5,PRE_MONSOON,0.30900609493255615,10429
Matathwada,1919,4,PRE_MONSOON,0.30898311734199524,10430
Jharkhand,1918,7,MONSOON,0.3089727759361267,10431
Matathwada,1986,4,PRE_MONSOON,0.30891281366348267,10432
South Interior Karnataka,1969,2,WINTER,0.30888453125953674,10433
Rayalseema,1993,6,MONSOON,0.3088529407978058,10434
Jammu & Kashmir,1949,5,PRE_MONSOON,0.3088367283344269,10435
Kerala,1908,8,MONSOON,0.3088234066963196,10436
Coastal Karnataka,1967,6,MONSOON,0.30878743529319763,10437
Jammu & Kashmir,2001,6,MONSOON,0.30870553851127625,10438
Bihar,1994,3,PRE_MONSOON,0.30868253111839294,10439
West Uttar Pradesh,1925,7,MONSOON,0.3086804151535034,10440
Uttarakhand,1995,4,PRE_MONSOON,0.3086565434932709,10441
Bihar,1955,7,MONSOON,0.30865147709846497,10442
Telangana,1915,7,MONSOON,0.3086206316947937,10443
West Madhya Pradesh,1937,7,MONSOON,0.30855050683021545,10444
Gangetic West Bengal,2004,4,PRE_MONSOON,0.3085312843322754,10445
Himachal Pradesh,1938,7,MONSOON,0.30849260091781616,10446
Himachal Pradesh,1952,5,PRE_MONSOON,0.30848950147628784,10447
Gangetic West Bengal,1929,4,PRE_MONSOON,0.3084855079650879,10448
Himachal Pradesh,1988,1,WINTER,0.30845123529434204,10449
Uttarakhand,1937,5,PRE_MONSOON,0.3083683252334595,10450
Coastal Karnataka,1910,3,PRE_MONSOON,0.3083447813987732,10451
East Uttar Pradesh,2009,5,PRE_MONSOON,0.30830058455467224,10452
Jammu & Kashmir,1988,7,MONSOON,0.308277428150177,10453
Tamil Nadu,1928,6,MONSOON,0.3082488179206848,10454
Chhattisgarh,1980,5,PRE_MONSOON,0.30812662839889526,10455
Coastal Andhra Pradesh,1953,8,MONSOON,0.3080787658691406,10456
West Madhya Pradesh,1974,7,MONSOON,0.30807697772979736,10457
Chhattisgarh,1951,6,MONSOON,0.30804774165153503,10458
Konkan & Goa,1939,4,PRE_MONSOON,0.3080398738384247,10459
Jharkhand,1914,4,PRE_MONSOON,0.30803799629211426,10460
Jammu & Kashmir,1930,4,PRE_MONSOON,0.3080054223537445,10461
Bihar,1999,8,MONSOON,0.3079596757888794,10462
Bihar,1929,8,MONSOON,0.307933509349823,10463
Naga Mani Mizo Tripura,1992,9,MONSOON,0.30788224935531616,10464
Telangana,1999,7,MONSOON,0.30782654881477356,10465
Matathwada,1987,6,MONSOON,0.30780133605003357,10466
West Uttar Pradesh,1933,7,MONSOON,0.307799369096756,10467
Jharkhand,1954,6,MONSOON,0.3077704608440399,10468
Telangana,1945,6,MONSOON,0.30776479840278625,10469
Matathwada,1995,6,MONSOON,0.30772486329078674,10470
East Rajasthan,1981,5,PRE_MONSOON,0.30770766735076904,10471
Vidarbha,1959,5,PRE_MONSOON,0.3076479434967041,10472
Jammu & Kashmir,1973,2,WINTER,0.3075960874557495,10473
West Uttar Pradesh,1929,6,MONSOON,0.30755487084388733,10474
Coastal Andhra Pradesh,1933,7,MONSOON,0.30754274129867554,10475
Jammu & Kashmir,1937,1,WINTER,0.30749914050102234,10476
Coastal Karnataka,1979,6,MONSOON,0.30742835998535156,10477
Bihar,1943,6,MONSOON,0.30742716789245605,10478
East Rajasthan,1974,5,PRE_MONSOON,0.30739420652389526,10479
Uttarakhand,2006,7,MONSOON,0.307384729385376,10480
Himachal Pradesh,1969,1,WINTER,0.3073512613773346,10481
South Interior Karnataka,1992,6,MONSOON,0.30732885003089905,10482
Uttarakhand,1974,4,PRE_MONSOON,0.30728477239608765,10483
East Rajasthan,1960,4,PRE_MONSOON,0.30725353956222534,10484
Himachal Pradesh,1994,4,PRE_MONSOON,0.3072311282157898,10485
South Interior Karnataka,1997,4,PRE_MONSOON,0.3072190284729004,10486
Orissa,2002,7,MONSOON,0.30710411071777344,10487
Uttarakhand,1961,6,MONSOON,0.30705928802490234,10488
East Rajasthan,1926,5,PRE_MONSOON,0.3070363402366638,10489
Coastal Karnataka,1963,9,MONSOON,0.3070184588432312,10490
West Madhya Pradesh,1977,6,MONSOON,0.3069777190685272,10491
Punjab,1985,7,MONSOON,0.3069310188293457,10492
Chhattisgarh,1953,7,MONSOON,0.3068826496601105,10493
South Interior Karnataka,1996,8,MONSOON,0.3068799674510956,10494
Rayalseema,1915,7,MONSOON,0.3068738877773285,10495
Telangana,1943,6,MONSOON,0.3068705201148987,10496
Kerala,1992,6,MONSOON,0.30686646699905396,10497
Konkan & Goa,1979,4,PRE_MONSOON,0.30686432123184204,10498
Chhattisgarh,1979,8,MONSOON,0.3068404197692871,10499
Kerala,1911,3,PRE_MONSOON,0.30681633949279785,10500
West Uttar Pradesh,1907,4,PRE_MONSOON,0.30681559443473816,10501
Lakshadweep,1903,3,PRE_MONSOON,0.30679699778556824,10502
Madhya Maharashtra,1950,8,MONSOON,0.30678337812423706,10503
East Uttar Pradesh,1972,8,MONSOON,0.30675557255744934,10504
Andaman & Nicobar Islands,1920,3,PRE_MONSOON,0.306753545999527,10505
Coastal Andhra Pradesh,1955,7,MONSOON,0.30670493841171265,10506
Bihar,2004,3,PRE_MONSOON,0.30666765570640564,10507
Bihar,1966,2,WINTER,0.30666717886924744,10508
Lakshadweep,1905,8,MONSOON,0.3066156506538391,10509
Coastal Karnataka,1988,7,MONSOON,0.3066006004810333,10510
Coastal Karnataka,1925,8,MONSOON,0.3065827786922455,10511
Coastal Karnataka,1920,4,PRE_MONSOON,0.3064892292022705,10512
Coastal Andhra Pradesh,1962,4,PRE_MONSOON,0.306476354598999,10513
Jharkhand,1991,4,PRE_MONSOON,0.3064623773097992,10514
Telangana,1932,5,PRE_MONSOON,0.3063982129096985,10515
East Uttar Pradesh,1931,8,MONSOON,0.30630967020988464,10516
East Uttar Pradesh,1945,6,MONSOON,0.30629661679267883,10517
Tamil Nadu,1968,5,PRE_MONSOON,0.3062584102153778,10518
Gangetic West Bengal,1945,6,MONSOON,0.3062455952167511,10519
East Madhya Pradesh,1981,7,MONSOON,0.306178480386734,10520
Gangetic West Bengal,1955,7,MONSOON,0.3061753809452057,10521
South Interior Karnataka,1915,9,MONSOON,0.3061741888523102,10522
Jammu & Kashmir,1948,1,WINTER,0.306081622838974,10523
Chhattisgarh,1975,5,PRE_MONSOON,0.306015282869339,10524
East Madhya Pradesh,1941,7,MONSOON,0.3060094118118286,10525
Rayalseema,2001,6,MONSOON,0.305851012468338,10526
Tamil Nadu,1945,10,POST_MONSOON,0.30582278966903687,10527
Konkan & Goa,1916,6,MONSOON,0.30581897497177124,10528
Chhattisgarh,1944,5,PRE_MONSOON,0.3057895600795746,10529
Bihar,2004,7,MONSOON,0.3057771623134613,10530
Lakshadweep,1923,6,MONSOON,0.30575063824653625,10531
Chhattisgarh,1975,4,PRE_MONSOON,0.30574968457221985,10532
Tamil Nadu,1965,5,PRE_MONSOON,0.30574092268943787,10533
Andaman & Nicobar Islands,1979,9,MONSOON,0.30570241808891296,10534
Naga Mani Mizo Tripura,2002,7,MONSOON,0.3056606352329254,10535
Himachal Pradesh,1946,1,WINTER,0.30565619468688965,10536
Bihar,1973,4,PRE_MONSOON,0.3055916726589203,10537
