subdivision,year,month,season,rainfall_mm,rainfall_3m,rainfall_6m,rainfall_12m,historical_monthly_mean,rainfall_anomaly,rainfall_anomaly_pct,rainfall_deficit_mm,rainfall_missing,rainfall_zscore,target_3m_stress,date,rainfall_lag_1m,rainfall_lag_2m,rainfall_lag_3m,rainfall_prev_3m,rainfall_prev_6m,rainfall_prev_12m,rainfall_trend_3m,month_sin,month_cos,target_3m_severe_anomaly,original_month,actual,predicted_probability,predicted,error_type
Lakshadweep,2011,6.0,2,153.6,346.7000000000004,357.6999999999999,1629.4,329.2745614035088,-175.67456140350882,-53.351999211451016,175.67456140350882,0,-1.707164204790515,0,2011-06-01,107.2,85.9,3.1,196.2000000000004,285.5999999999999,1794.6999999999998,104.1,1.2246467991473532e-16,-1.0,0,JUN,0,0.5896156,1,FALSE_POSITIVE
Coastal Karnataka,2014,7.0,2,1155.4,1844.3,1887.0000000000005,3278.3,1121.2948717948718,34.10512820512827,3.0415842489795506,0.0,0,0.1155024819880206,0,2014-07-01,507.0,181.9,40.5,729.3999999999997,731.6000000000005,3638.2,466.5,-0.4999999999999997,-0.8660254037844388,0,JUL,0,0.5888994,1,FALSE_POSITIVE
Gangetic West Bengal,2007,5.0,1,98.7,176.70000000000027,237.1000000000001,1701.5000000000002,107.8102564102564,-9.110256410256396,-8.450268753270217,9.110256410256396,0,-0.1801817258399332,0,2007-05-01,38.7,39.3,56.2,134.20000000000027,144.30000000000013,1723.6,-17.5,0.4999999999999999,-0.8660254037844387,0,MAY,0,0.58869827,1,FALSE_POSITIVE
Chhattisgarh,2017,5.0,1,15.6,19.900000000000453,21.49999999999983,1279.2,20.98974358974359,-5.38974358974359,-25.67798680674322,5.38974358974359,0,-0.2634496990488769,0,2017-05-01,0.8,3.5,0.7,5.000000000000455,5.89999999999983,1283.1999999999998,0.1,0.4999999999999999,-0.8660254037844387,0,MAY,0,0.5886623,1,FALSE_POSITIVE
Gangetic West Bengal,2005,5.0,1,82.4,207.00000000000028,246.4000000000001,1659.5,107.8102564102564,-25.410256410256395,-23.56942396422964,25.410256410256395,0,-0.5025614700460849,0,2005-05-01,41.8,82.8,11.8,136.40000000000026,164.0000000000001,1650.0,30.0,0.4999999999999999,-0.8660254037844387,0,MAY,0,0.588655,1,FALSE_POSITIVE
Kerala,2001,5.0,1,238.6,483.5999999999996,597.5000000000005,2629.1,229.98376068376064,8.61623931623933,3.746455528261013,0.0,0,0.0582135314031539,0,2001-05-01,238.0,7.0,28.3,273.2999999999996,437.00000000000045,2515.0,209.7,0.4999999999999999,-0.8660254037844387,0,MAY,0,0.588621,1,FALSE_POSITIVE
Jammu & Kashmir,2007,6.0,2,143.9,224.4999999999997,612.8,1590.8,65.02905982905983,78.87094017094017,121.2856842437306,0.0,0,2.319958790538512,0,2007-06-01,65.6,15.0,259.3,339.8999999999997,584.6999999999999,1521.2,-193.7,1.2246467991473532e-16,-1.0,0,JUN,0,0.58851594,1,FALSE_POSITIVE
Assam & Meghalaya,2000,5.0,1,375.1,679.5,715.9999999999995,2648.8,340.8495726495727,34.250427350427344,10.0485463672974,0.0,0,0.3259619047395523,0,2000-05-01,238.5,65.9,13.7,318.0999999999999,354.99999999999955,2740.5000000000005,224.8,0.4999999999999999,-0.8660254037844387,0,MAY,0,0.588453,1,FALSE_POSITIVE
Himachal Pradesh,2016,6.0,2,101.3,218.99999999999983,390.5000000000002,969.0,91.57948717948716,9.720512820512823,10.614290514055329,0.0,0,0.199651438019586,0,2016-06-01,70.2,47.5,114.4,232.09999999999985,314.2000000000003,953.5,-44.2,1.2246467991473532e-16,-1.0,0,JUN,0,0.5883555,1,FALSE_POSITIVE
Bihar,2000,5.0,1,96.2,137.00000000000034,150.19999999999968,1464.2,53.57350427350428,42.626495726495726,79.56637577575341,0.0,0,1.524921742222629,0,2000-05-01,37.2,3.6,12.1,52.90000000000035,60.89999999999967,1451.6,25.1,0.4999999999999999,-0.8660254037844387,0,MAY,0,0.5882672,1,FALSE_POSITIVE
Assam & Meghalaya,2016,2.0,0,15.9,49.999999999999886,406.4999999999994,2476.9,31.363247863247864,-15.463247863247863,-49.303719852840985,15.463247863247863,0,-0.7419913710742643,0,2016-02-01,18.9,15.2,14.0,48.09999999999988,981.4999999999994,2476.5,4.899999999999999,0.8660254037844386,0.5000000000000001,0,FEB,0,0.58775777,1,FALSE_POSITIVE
Naga Mani Mizo Tripura,2000,7.0,2,269.2,998.2000000000004,1367.6,2382.4,437.6615384615385,-168.4615384615385,-38.491282339707546,168.4615384615385,0,-1.470449935435552,0,2000-07-01,325.4,403.6,214.2,943.2000000000002,1120.9,2535.9,111.2,-0.4999999999999997,-0.8660254037844388,0,JUL,0,0.58757555,1,FALSE_POSITIVE
Andaman & Nicobar Islands,2002,5.0,1,366.7,478.3999999999997,580.7999999999992,2586.4,354.8297297297297,11.870270270270282,3.3453426462635334,0.0,0,0.0793897159610553,0,2002-05-01,100.2,11.5,0.0,111.69999999999966,436.69999999999897,2924.9999999999995,100.2,0.4999999999999999,-0.8660254037844387,0,MAY,0,0.5873972,1,FALSE_POSITIVE
Madhya Maharashtra,2007,7.0,2,293.5,565.9,568.3999999999997,1294.0,249.85641025641027,43.64358974358973,17.467468494725168,0.0,0,0.593910015851882,0,2007-07-01,266.9,5.5,2.1,274.5,276.19999999999976,1416.9,264.79999999999995,-0.4999999999999997,-0.8660254037844388,0,JUL,0,0.5872697,1,FALSE_POSITIVE
Konkan & Goa,2011,7.0,2,1384.1,2242.2000000000003,2245.6000000000013,3925.199999999999,1075.394017094017,308.70598290598286,28.706313964827835,0.0,0,1.1277224737382583,0,2011-07-01,857.0,1.1,3.4,861.5000000000002,861.5000000000011,3946.399999999999,853.6,-0.4999999999999997,-0.8660254037844388,0,JUL,0,0.5870745,1,FALSE_POSITIVE
Andaman & Nicobar Islands,2005,8.0,2,311.1,1192.7999999999995,1569.499999999999,2244.4,398.6136363636364,-87.51363636363635,-21.954501396886933,87.51363636363635,0,-0.6271589919127535,0,2005-08-01,429.3,452.4,305.3,1186.9999999999995,1258.399999999999,2242.0,124.0,-0.8660254037844385,-0.5000000000000004,0,AUG,0,0.58676594,1,FALSE_POSITIVE
South Interior Karnataka,2009,6.0,2,101.6,228.30000000000004,255.79999999999995,1025.0,141.39145299145298,-39.791452991452985,-28.14275696979955,39.791452991452985,0,-0.8676984743271651,0,2009-06-01,101.3,25.4,27.3,154.00000000000006,159.39999999999992,1073.2,74.0,1.2246467991473532e-16,-1.0,0,JUN,0,0.5863636,1,FALSE_POSITIVE
Coastal Andhra Pradesh,2014,7.0,2,151.8,310.4,326.7000000000004,1049.6,173.2863247863248,-21.486324786324783,-12.39931934203063,21.486324786324783,0,-0.4015015136419241,0,2014-07-01,45.7,112.9,6.0,164.59999999999997,175.30000000000035,1060.2,39.7,-0.4999999999999997,-0.8660254037844388,0,JUL,0,0.58600414,1,FALSE_POSITIVE
Arunachal Pradesh,2009,4.0,1,132.7,297.6000000000008,319.89999999999907,2128.7,265.3878787878788,-132.6878787878788,-49.9977163214506,132.6878787878788,0,-1.1655571451526905,0,2009-04-01,72.1,92.8,18.0,182.90000000000083,302.29999999999905,2188.4,54.1,0.8660254037844387,-0.4999999999999998,0,APR,0,0.5856976,1,FALSE_POSITIVE
Lakshadweep,2014,6.0,2,244.1,316.4000000000004,390.1,1198.4999999999998,329.2745614035088,-85.17456140350882,-25.86733728851037,85.17456140350882,0,-0.82770642046924,0,2014-06-01,57.4,14.9,4.4,76.70000000000039,172.69999999999993,1380.6,53.0,1.2246467991473532e-16,-1.0,0,JUN,0,0.58565336,1,FALSE_POSITIVE
South Interior Karnataka,2013,6.0,2,176.2,306.4000000000001,328.69999999999993,962.1,141.39145299145298,34.80854700854701,24.61856517639094,0.0,0,0.7590404687998997,0,2013-06-01,95.6,34.6,11.7,141.90000000000006,158.69999999999993,867.6999999999999,83.89999999999999,1.2246467991473532e-16,-1.0,0,JUN,0,0.5855606,1,FALSE_POSITIVE
Naga Mani Mizo Tripura,2017,4.0,1,277.6,414.8000000000002,507.60000000000014,2137.0,171.34444444444443,106.2555555555556,62.012839634264985,0.0,0,1.3522903350496098,0,2017-04-01,125.3,11.9,0.8,138.00000000000017,344.7000000000001,1994.8,124.5,0.8660254037844387,-0.4999999999999998,0,APR,0,0.58516675,1,FALSE_POSITIVE
Kerala,2002,3.0,1,35.7,49.09999999999955,559.8000000000005,2928.3,37.12735042735042,-1.4273504273504187,-3.8444715578166857,1.4273504273504187,0,-0.0468593976502096,0,2002-03-01,8.7,4.7,10.1,23.499999999999545,740.9000000000005,2899.6000000000004,-1.4000000000000004,1.0,6.123233995736766e-17,0,MAR,0,0.5849941,1,FALSE_POSITIVE
Sub Himalayan West Bengal & Sikkim,2003,2.0,0,79.2,107.00000000000136,531.5000000000008,2603.0,22.68632478632479,56.513675213675214,249.108992954828,0.0,0,2.89241826656303,0,2003-02-01,17.0,10.8,8.7,36.50000000000136,858.9000000000009,2533.8,8.3,0.8660254037844386,0.5000000000000001,0,FEB,0,0.58499163,1,FALSE_POSITIVE
Bihar,2007,6.0,2,170.4,285.1000000000004,344.89999999999964,1103.3,173.15897435897435,-2.758974358974342,-1.5933187229757648,2.758974358974342,0,-0.0362662020826882,0,2007-06-01,94.4,20.3,25.4,140.10000000000036,176.09999999999962,1132.9,69.0,1.2246467991473532e-16,-1.0,0,JUN,0,0.58497775,1,FALSE_POSITIVE
Chhattisgarh,2006,5.0,1,23.5,66.90000000000052,70.59999999999982,1254.7,20.98974358974359,2.51025641025641,11.959442951380408,0.0,0,0.1227008826683399,0,2006-05-01,17.2,26.2,0.0,43.40000000000051,48.69999999999983,1247.6,17.2,0.4999999999999999,-0.8660254037844387,0,MAY,0,0.58496857,1,FALSE_POSITIVE
Chhattisgarh,2001,5.0,1,16.6,48.80000000000063,49.999999999999886,942.3,20.98974358974359,-4.389743589743588,-20.91375519179085,4.389743589743588,0,-0.214569878578343,0,2001-05-01,17.6,14.6,0.3,32.500000000000625,33.59999999999988,935.0,17.3,0.4999999999999999,-0.8660254037844387,0,MAY,0,0.5848672,1,FALSE_POSITIVE
Coastal Karnataka,2017,6.0,2,831.4,969.8999999999996,973.5000000000005,2531.3,842.2820512820513,-10.882051282051291,-1.291972358367075,10.882051282051291,0,-0.056625947006897,0,2017-06-01,129.0,9.5,2.5,140.99999999999957,147.80000000000035,2663.0,126.5,1.2246467991473532e-16,-1.0,0,JUN,0,0.58475876,1,FALSE_POSITIVE
Arunachal Pradesh,2007,4.0,1,292.4,437.9000000000007,542.6999999999991,2335.0,265.3878787878788,27.0121212121212,10.178355294708712,0.0,0,0.2372799322148372,0,2007-04-01,48.1,97.4,13.4,158.90000000000074,327.4999999999991,2245.3,34.7,0.8660254037844387,-0.4999999999999998,0,APR,0,0.5846922,1,FALSE_POSITIVE
Gangetic West Bengal,2016,6.0,2,172.7,290.4000000000003,352.9,1451.9,246.1025641025641,-73.40256410256413,-29.826005417795383,73.40256410256413,0,-0.7401438858538151,0,2016-06-01,111.9,5.8,14.7,132.40000000000035,186.5,1526.4,97.2,1.2246467991473532e-16,-1.0,0,JUN,0,0.58466613,1,FALSE_POSITIVE
Telangana,2006,6.0,2,104.8,189.50000000000017,232.1999999999996,1164.5,143.082905982906,-38.282905982906,-26.75575095426118,38.282905982906,0,-0.6635936155606781,0,2006-06-01,46.1,38.6,42.7,127.40000000000018,146.1999999999996,1174.8,3.3999999999999986,1.2246467991473532e-16,-1.0,0,JUN,0,0.5844054,1,FALSE_POSITIVE
Coastal Andhra Pradesh,2008,6.0,2,119.8,173.20000000000002,331.8000000000003,1104.4,124.47435897435898,-4.674358974358981,-3.755278607477603,4.674358974358981,0,-0.0924140891506426,0,2008-06-01,34.9,18.5,93.8,147.2,212.50000000000037,1284.7,-58.9,1.2246467991473532e-16,-1.0,0,JUN,0,0.58426404,1,FALSE_POSITIVE
Orissa,2007,5.0,1,62.8,91.79999999999944,125.0,1681.1999999999998,64.88888888888889,-2.088888888888889,-3.219178082191781,2.088888888888889,0,-0.0528469234355646,0,2007-05-01,21.0,8.0,32.5,61.49999999999943,83.2,1723.9999999999998,-11.5,0.4999999999999999,-0.8660254037844387,0,MAY,0,0.58412814,1,FALSE_POSITIVE
Naga Mani Mizo Tripura,2016,6.0,2,287.8,708.9000000000001,808.5000000000001,1944.8,444.7726495726496,-156.97264957264957,-35.292783790431685,156.97264957264957,0,-1.2685381797087174,0,2016-06-01,285.7,135.4,57.6,478.70000000000016,530.7,1940.9,228.1,1.2246467991473532e-16,-1.0,0,JUN,0,0.58407885,1,FALSE_POSITIVE
Andaman & Nicobar Islands,2009,5.0,1,313.1,493.79999999999967,596.5999999999991,2944.5,354.8297297297297,-41.72972972972968,-11.76049418449655,41.72972972972968,0,-0.2790931726864052,0,2009-05-01,136.5,44.2,6.3,186.9999999999997,604.5999999999989,3176.9,130.2,0.4999999999999999,-0.8660254037844387,0,MAY,0,0.58404726,1,FALSE_POSITIVE
Naga Mani Mizo Tripura,2003,7.0,2,262.4,1118.9,1367.3000000000002,2132.0,437.6615384615385,-175.26153846153852,-40.04499437570305,175.26153846153852,0,-1.5298050835143204,0,2003-07-01,590.9,265.6,158.9,1015.4000000000002,1108.7,2331.8,432.0,-0.4999999999999997,-0.8660254037844388,0,JUL,0,0.5840059,1,FALSE_POSITIVE
Orissa,2000,7.0,2,272.3,580.6999999999994,636.4000000000001,1458.9,350.55470085470085,-78.25470085470084,-22.32310696844317,78.25470085470084,0,-0.8969749603209204,1,2000-07-01,233.7,74.7,21.3,329.6999999999993,365.0,1456.8,212.4,-0.4999999999999997,-0.8660254037844388,0,JUL,0,0.58382624,1,FALSE_POSITIVE
Arunachal Pradesh,2012,3.0,1,134.2,227.8000000000009,311.09999999999906,2155.6,153.9721649484536,-19.77216494845362,-12.841389192048377,19.77216494845362,0,-0.2309790956079615,0,2012-03-01,35.8,57.8,15.2,108.80000000000088,463.5999999999991,2195.9,20.6,1.0,6.123233995736766e-17,0,MAR,0,0.58366376,1,FALSE_POSITIVE
Himachal Pradesh,2004,6.0,2,76.1,188.3999999999997,323.5000000000002,938.6,91.57948717948716,-15.47948717948718,-16.902788666144026,15.47948717948718,0,-0.3179360937283665,0,2004-06-01,57.6,54.7,5.9,118.19999999999978,287.80000000000024,923.9,51.7,1.2246467991473532e-16,-1.0,0,JUN,0,0.5831784,1,FALSE_POSITIVE
Naga Mani Mizo Tripura,2008,5.0,1,200.8,305.30000000000024,359.9,2299.7,289.9905982905983,-89.1905982905983,-30.75637583299193,89.1905982905983,0,-0.7960661278816926,0,2008-05-01,54.9,49.6,13.8,118.30000000000024,241.7,2375.6,41.1,0.4999999999999999,-0.8660254037844387,0,MAY,0,0.5829784,1,FALSE_POSITIVE
Konkan & Goa,2005,7.0,2,1340.9,2080.9000000000005,2086.9000000000005,3436.099999999999,1075.394017094017,265.50598290598305,24.68918170322785,0.0,0,0.9699101423837032,0,2005-07-01,730.2,9.8,4.0,744.0000000000005,747.3000000000003,2997.499999999999,726.2,-0.4999999999999997,-0.8660254037844388,0,JUL,0,0.5828544,1,FALSE_POSITIVE
South Interior Karnataka,2005,6.0,2,138.7,289.40000000000003,303.69999999999993,959.9,141.39145299145298,-2.6914529914529908,-1.9035471625117872,2.6914529914529908,0,-0.058690233174161,0,2005-06-01,74.7,76.0,3.2,153.90000000000003,175.39999999999998,1017.8,71.5,1.2246467991473532e-16,-1.0,0,JUN,0,0.5828375,1,FALSE_POSITIVE
Bihar,2003,6.0,2,230.9,294.2000000000004,357.29999999999967,1219.8,173.15897435897435,57.74102564102566,33.345673162352675,0.0,0,0.758994985780726,0,2003-06-01,41.4,21.9,10.2,73.50000000000034,127.09999999999964,1105.5,31.2,1.2246467991473532e-16,-1.0,0,JUN,0,0.5827962,1,FALSE_POSITIVE
Tamil Nadu,2013,6.0,2,54.6,116.89999999999988,181.7,704.8,52.11452991452991,2.485470085470091,4.769245908091984,0.0,0,0.1308010261086007,0,2013-06-01,42.0,20.3,30.0,92.2999999999999,141.1,680.3,12.0,1.2246467991473532e-16,-1.0,0,JUN,0,0.5825363,1,FALSE_POSITIVE
Telangana,2011,6.0,2,83.9,118.80000000000013,133.2999999999996,1235.2,143.082905982906,-59.18290598290599,-41.36266703303925,59.18290598290599,0,-1.0258729726035047,0,2011-06-01,9.3,25.6,2.6,37.500000000000114,58.699999999999605,1278.3,6.700000000000001,1.2246467991473532e-16,-1.0,0,JUN,0,0.5824196,1,FALSE_POSITIVE
Sub Himalayan West Bengal & Sikkim,2001,2.0,0,20.5,25.70000000000148,597.0000000000007,2885.7000000000003,22.68632478632479,-2.186324786324789,-9.6371924801266,2.186324786324789,0,-0.1118979738036061,0,2001-02-01,4.0,1.2,22.6,27.80000000000148,1074.6000000000008,2901.4,-18.6,0.8660254037844386,0.5000000000000001,0,FEB,0,0.5823565,1,FALSE_POSITIVE
Orissa,2017,5.0,1,55.2,93.6999999999996,95.89999999999996,1231.3000000000002,64.88888888888889,-9.688888888888885,-14.93150684931506,9.688888888888885,0,-0.2451197725309165,0,2017-05-01,8.7,29.8,0.0,38.4999999999996,51.099999999999945,1251.0,8.7,0.4999999999999999,-0.8660254037844387,0,MAY,0,0.58230966,1,FALSE_POSITIVE
Orissa,2000,5.0,1,74.7,97.09999999999933,131.3,1446.0,64.88888888888889,9.811111111111115,15.11986301369864,0.0,0,0.2482118797532105,1,2000-05-01,21.3,1.1,33.3,55.69999999999932,70.5,1536.1,-11.999999999999996,0.4999999999999999,-0.8660254037844387,0,MAY,0,0.5819095,1,FALSE_POSITIVE
Uttarakhand,2003,6.0,2,145.2,266.3999999999998,532.7999999999992,1532.3,162.7641025641026,-17.564102564102598,-10.79114023756264,17.564102564102598,0,-0.2053321492337627,0,2003-06-01,67.1,54.1,99.7,220.89999999999984,391.7999999999993,1526.6999999999998,-32.60000000000001,1.2246467991473532e-16,-1.0,0,JUN,0,0.5818858,1,FALSE_POSITIVE
Kerala,2004,5.0,1,610.9,761.9999999999994,782.2000000000003,2808.2,229.98376068376064,380.9162393162393,165.62745047030447,0.0,0,2.573568194376183,0,2004-05-01,113.2,37.9,8.1,159.19999999999948,247.70000000000036,2288.3,105.1,0.4999999999999999,-0.8660254037844387,0,MAY,0,0.58186466,1,FALSE_POSITIVE
Jharkhand,2013,6.0,2,181.5,288.79999999999984,309.4000000000002,1190.6,193.30427350427348,-11.804273504273482,-6.106576585339961,11.804273504273482,0,-0.1357770478066418,0,2013-06-01,85.0,22.3,1.6,108.89999999999984,135.50000000000023,1130.1999999999998,83.4,1.2246467991473532e-16,-1.0,0,JUN,0,0.58179253,1,FALSE_POSITIVE
West Uttar Pradesh,2004,6.0,2,59.3,100.99999999999989,122.29999999999984,1023.8,77.5111111111111,-18.21111111111111,-23.49483944954128,18.21111111111111,0,-0.329742883007448,0,2004-06-01,21.7,20.0,0.0,41.69999999999989,76.59999999999982,1038.6,21.7,1.2246467991473532e-16,-1.0,0,JUN,0,0.5817788,1,FALSE_POSITIVE
Orissa,2010,6.0,2,146.4,247.1999999999996,262.8,1431.4,210.45042735042736,-64.05042735042736,-30.434923871062068,64.05042735042736,0,-0.8316573523761596,0,2010-06-01,93.0,7.8,5.6,106.39999999999957,116.5,1372.3,87.4,1.2246467991473532e-16,-1.0,0,JUN,0,0.5815142,1,FALSE_POSITIVE
Himachal Pradesh,2017,5.0,1,62.0,207.3999999999998,413.50000000000017,1043.6,58.29230769230769,3.707692307692312,6.360517286883091,0.0,0,0.1100253693602941,0,2017-05-01,88.0,57.4,46.3,191.69999999999985,351.50000000000017,1051.8,41.7,0.4999999999999999,-0.8660254037844387,0,MAY,0,0.5812768,1,FALSE_POSITIVE
Uttarakhand,2006,6.0,2,104.2,276.8999999999999,406.8999999999992,1414.6999999999998,162.7641025641026,-58.56410256410258,-35.98096978480734,58.56410256410258,0,-0.6846403340874648,0,2006-06-01,120.5,52.2,71.7,244.39999999999992,306.9999999999992,1384.5,48.8,1.2246467991473532e-16,-1.0,0,JUN,0,0.5811996,1,FALSE_POSITIVE
Tamil Nadu,2015,6.0,2,62.4,283.5999999999999,315.90000000000003,1012.1,52.11452991452991,10.285470085470088,19.736281037819406,0.0,0,0.5412859519225921,0,2015-06-01,112.4,108.8,21.7,242.89999999999984,319.5,997.5,90.7,1.2246467991473532e-16,-1.0,0,JUN,0,0.58114886,1,FALSE_POSITIVE
Bihar,2002,7.0,2,386.1,577.5000000000003,615.9999999999997,1311.9,325.18888888888887,60.911111111111154,18.730993952232904,0.0,0,0.6318851759639781,0,2002-07-01,116.6,74.8,25.0,216.40000000000032,243.2999999999996,1150.5,91.6,-0.4999999999999997,-0.8660254037844388,0,JUL,0,0.5806744,1,FALSE_POSITIVE
Tamil Nadu,2000,6.0,2,52.2,148.49999999999994,262.69999999999993,971.2,52.11452991452991,0.0854700854700922,0.1640043297143175,0.0,0,0.0044979720119879,0,2000-06-01,54.7,41.6,9.4,105.69999999999996,264.1,965.4,45.3,1.2246467991473532e-16,-1.0,0,JUN,0,0.5802856,1,FALSE_POSITIVE
Himachal Pradesh,2004,5.0,1,57.6,118.19999999999978,287.80000000000024,923.9,58.29230769230769,-0.6923076923076863,-1.1876484560569969,0.6923076923076863,0,-0.020544156104619,0,2004-05-01,54.7,5.9,43.0,103.59999999999977,252.70000000000024,902.2,11.700000000000005,0.4999999999999999,-0.8660254037844387,0,MAY,0,0.5799744,1,FALSE_POSITIVE
East Uttar Pradesh,2000,6.0,2,199.1,248.20000000000024,258.99999999999994,1059.8,109.9128205128205,89.18717948717949,81.14356366350955,0.0,0,1.3888795587319394,0,2000-06-01,38.6,10.5,2.9,52.00000000000023,61.89999999999995,973.3,35.7,1.2246467991473532e-16,-1.0,0,JUN,0,0.57973886,1,FALSE_POSITIVE
Bihar,2015,5.0,1,39.5,105.4000000000004,121.19999999999948,1017.5,53.57350427350428,-14.073504273504277,-26.26952346005968,14.073504273504277,0,-0.5034660318697054,0,2015-05-01,38.7,27.2,1.8,67.7000000000004,81.69999999999949,1081.9,36.900000000000006,0.4999999999999999,-0.8660254037844387,0,MAY,0,0.5794472,1,FALSE_POSITIVE
Assam & Meghalaya,2003,5.0,1,235.8,546.5,605.3999999999996,2314.1,340.8495726495727,-105.04957264957268,-30.819922065026056,105.04957264957268,0,-0.9997585852750956,0,2003-05-01,213.8,96.9,41.5,352.20000000000005,438.9999999999996,2365.2000000000003,172.3,0.4999999999999999,-0.8660254037844387,0,MAY,0,0.57940257,1,FALSE_POSITIVE
Jharkhand,2007,7.0,2,430.4,613.8999999999999,710.1000000000004,1379.6999999999998,337.9940170940171,92.40598290598284,27.33953213150486,0.0,0,1.0270130383236862,0,2007-07-01,125.4,58.1,22.3,205.79999999999995,281.4000000000003,1396.4,103.1,-0.4999999999999997,-0.8660254037844388,0,JUL,0,0.5791412,1,FALSE_POSITIVE
Madhya Maharashtra,2006,6.0,2,205.3,247.8,254.8999999999997,1211.3000000000002,147.3837606837607,57.91623931623931,39.29621489338258,0.0,0,1.0545418203443055,0,2006-06-01,42.3,0.2,7.1,49.6,49.59999999999977,1246.5,35.2,1.2246467991473532e-16,-1.0,0,JUN,0,0.5789974,1,FALSE_POSITIVE
Coastal Andhra Pradesh,2001,6.0,2,117.2,222.09999999999988,250.5000000000004,911.6,124.47435897435898,-7.274358974358975,-5.844062210320322,7.274358974358975,0,-0.1438172084039345,0,2001-06-01,50.8,54.1,20.0,124.89999999999988,145.70000000000033,994.9,30.8,1.2246467991473532e-16,-1.0,0,JUN,0,0.5782928,1,FALSE_POSITIVE
Andaman & Nicobar Islands,2017,5.0,1,275.8,417.0999999999997,1185.099999999999,3216.6,354.8297297297297,-79.0297297297297,-22.272578396947136,79.0297297297297,0,-0.5285598097489107,0,2017-05-01,108.3,33.0,5.6,146.89999999999966,1090.9999999999989,3131.9,102.7,0.4999999999999999,-0.8660254037844387,0,MAY,0,0.5782225,1,FALSE_POSITIVE
Telangana,2014,5.0,1,73.3,141.9,147.69999999999965,1429.2,25.602564102564106,47.697435897435895,186.29944917376065,0.0,0,2.021033541054446,0,2014-05-01,10.3,58.3,2.9,71.5,90.79999999999966,1364.4,7.4,0.4999999999999999,-0.8660254037844387,0,MAY,0,0.5781743,1,FALSE_POSITIVE
Jharkhand,2003,6.0,2,152.4,191.79999999999995,259.2000000000002,1033.9,193.30427350427348,-40.90427350427348,-21.160563479921816,40.90427350427348,0,-0.4704958333162171,0,2003-06-01,21.5,17.9,33.6,72.99999999999994,107.60000000000022,1066.4,-12.1,1.2246467991473532e-16,-1.0,0,JUN,0,0.57810456,1,FALSE_POSITIVE
